feature,importance
out__semantic_novelty__trend,0.03469965515141167
out__ekman_joy__q25,0.03426963488115309
out__chapter_id__std,0.033416623812761434
out__topic_change_rate__std,0.03322253887788858
out__depth_mean__mean,0.032854769740982656
out__speech_complexity__median,0.03250341476946382
out__lexical_diversity__q25,0.03227422650476327
out__visual_topic_shift__q75,0.03144021110284095
out__ekman_sadness__trend,0.031163461356534656
out__crutch_cnt__trend,0.031119871817996803
out__storytelling__std,0.03106437793166585
out__ekman_intensity__median,0.030843914910813026
out__audio_topic_shift__q25,0.030744541801567948
out__audio_novelty__q25,0.03030021447346244
out__edit_pace_x_screencast__mean,0.03016749679279742
out__aesthetic_score__max,0.0298196103916945
out__audio_momentum__median,0.029726386640181596
out__visual_momentum__q75,0.029600987352107616
out__information_density__trend,0.029596749269285162
out__curiosity_gap__std,0.0295129057065046
out__brightness__std,0.02932390217626112
out__information_density__mean,0.028902144066380836
out__information_density__min,0.028580495161983084
out__viewer_address__max,0.027784845513660728
out__avg_word_length__mean,0.02693768318821866
out__segment_self_similarity__trend,0.026433128628883813
out__is_intro__std,0.026367271124212433
out__segment_self_similarity__mean,0.02623263799680279
out__semantic_novelty__median,0.02622614202136936
out__audio_novelty__min,0.02590658039849745
out__viewer_engagement__max,0.02585970429022074
out__hook_similarity__q25,0.025640501715851888
out__information_density__max,0.025616210523199557
out__cultural_ref_cnt__min,0.02558838521061248
out__cumulative_info__q25,0.0255798195596679
out__scene_novelty__q25,0.02543906129961173
out__cultural_ref_cnt__mean,0.025047551852082524
out__ekman_intensity__max,0.024958087552795938
out__audio_hook_similarity__max,0.024890362203362312
out__hook_similarity__std,0.024653352986169157
out__semantic_novelty__max,0.024592266658731866
out__beat_sync_ratio__std,0.02458251352522757
out__cumulative_info__max,0.024547839205710933
out__audio_momentum__mean,0.024475215019652042
out__edit_pace_x_screencast__max,0.024243298934863062
out__audio_self_similarity__std,0.02413856271342939
out__object_count__q75,0.023873803292683706
out__syntactic_depth__max,0.023506613070894196
out__visual_self_similarity__std,0.02343845814142684
out__visual_topic_shift__median,0.023420116837601427
out__semantic_novelty__q25,0.023243738052553524
out__unique_classes__mean,0.02310307809153745
out__cultural_ref_cnt__max,0.022940053974089356
out__ekman_sadness__mean,0.022798429905729067
out__wps__q25,0.02184433222421638
out__audio_topic_shift__q75,0.021667458091062783
out__audio_self_similarity__q25,0.021507702421516554
out__is_question__trend,0.02128941833363481
